time, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisD[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
89431262,18,1.3290047,103.7875803,100,42.14,76,5,10,13,-105,-81,92,-16,1,0,96,-25,20,1393,1.604,1023,56,-27,5,-2678,-14669,4346,1170,1005,120,956, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
89541318,18,1.3290043,103.7876519,99,40.69,85.4,-8,0,23,-108,-79,101,-10,7,0,100,-22,25,1402,1.586,1023,74,-13,6,-4125,-14456,4829,1254,1009,115,997, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
89721607,17,1.3290043,103.7876519,99,39.29,95.4,13,8,29,-111,-79,111,7,-3,0,110,-16,16,1443,1.586,1023,57,-19,-2,-4177,-14439,5771,1281,971,199,1206, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
89741416,17,1.3289913,103.7877204,98,39.29,95.4,5,10,-2,-110,-77,112,1,0,0,110,-16,16,1445,1.569,1023,65,-21,9,-4318,-14685,5704,1259,1058,266,1090, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
89942090,17,1.3289661,103.7877844,96,38.53,105.8,11,7,0,-81,-43,110,0,-3,0,111,-20,10,1500,1.56,1023,60,-20,6,-6210,-13651,8340,1354,1029,522,1216, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90122239,16,1.3289661,103.7877844,96,38.3,116.6,4,7,7,-71,-28,108,-12,9,0,110,-24,0,1523,1.551,1023,66,-24,-3,-5059,-13509,8708,1500,1016,600,1191, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90142096,16,1.3289289,103.787842,94,38.3,116.6,2,5,-11,-70,-27,108,5,-3,0,109,-25,0,1524,1.569,1023,69,-21,4,-5990,-13370,8786,1388,1058,652,1219, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90432593,16,1.3288801,103.7878905,93,38.25,128.7,2,3,-20,-58,-13,105,6,-9,0,96,-26,-1,1526,1.569,1023,59,-20,6,-6663,-12182,7861,1350,1046,727,1209, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90522832,15,1.3288801,103.7878905,93,38.49,141,-4,4,-23,-58,-12,104,-9,3,0,91,-25,-1,1526,1.551,1023,63,-21,8,-5792,-12624,6960,1429,1071,722,1111, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90542566,15,1.3288218,103.7879275,92,38.49,141,8,-1,-12,-58,-12,104,6,4,0,91,-25,-1,1526,1.551,1023,51,-14,4,-5951,-12399,7055,1376,994,747,1216, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90723115,14,1.3288218,103.7879275,92,38.53,153.4,5,-3,-1,-55,-8,101,11,0,0,84,-26,-3,1526,1.56,1023,48,-13,-1,-6130,-10676,7457,1374,969,735,1254, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90743139,14,1.3287566,103.7879516,91,38.53,153.4,0,7,-7,-54,-7,100,-7,5,0,83,-26,-4,1526,1.56,1023,52,-24,0,-6213,-10218,3472,1452,997,737,1146, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
90943401,14,1.3286871,103.7879628,91,38.84,165.1,0,0,-10,-51,-2,90,10,-2,0,53,-35,-23,1526,1.569,1023,34,-23,-9,-6632,-10089,4790,1355,1003,790,1184, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91123485,15,1.3286871,103.7879628,91,39.26,175.9,-3,0,-13,-50,-1,86,-9,1,0,39,-42,-29,1526,1.56,1023,28,-26,-11,-6846,-8781,3162,1404,1059,765,1104, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91143347,15,1.3286157,103.7879615,90,39.26,175.9,-7,0,-9,-51,-1,86,-12,-1,0,39,-42,-32,1526,1.569,1023,33,-27,-14,-6669,-8795,5176,1427,1078,728,1100, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91434227,15,1.3285444,103.7879487,89,39.9,185.6,2,-3,-15,-47,3,74,4,-5,0,25,-3,-41,1514,1.569,1023,13,1,-17,-6669,-7480,4751,1277,1030,813,1115, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91544228,15,1.328475,103.7879251,89,40.3,194.3,2,0,-22,-48,0,66,10,2,0,8,0,-47,1501,1.577,1023,3,0,-18,-7301,-7333,2773,1221,1010,851,1047, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91744323,15,1.3284081,103.7878931,89,40.82,202.7,7,5,-25,-31,2,54,1,8,0,3,25,-54,1500,1.595,1023,-6,11,-20,-6651,-5260,3933,1188,979,947,1007, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
91944709,15,1.3283443,103.7878542,89,41.04,208.7,6,0,-27,-11,4,35,1,-7,0,4,37,-52,1514,1.586,1023,-4,23,-19,-4515,-3439,4520,1082,1051,1026,1076, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92145212,15,1.3282826,103.78781,89,41.59,213.7,-5,1,-13,-5,0,16,7,5,0,61,57,-54,1496,1.595,1023,45,36,-25,-2564,-3543,2388,1053,1003,1026,1006, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92435316,15,1.3282222,103.7877623,90,42.34,216.8,-2,0,1,-17,-5,5,-1,-4,0,80,0,-65,1477,1.595,1023,53,0,-36,-969,-8667,3258,1025,1042,894,973, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92525546,16,1.3282222,103.7877623,90,42.75,219.5,-7,-2,4,-22,-7,4,-4,-2,0,61,-1,-52,1456,1.604,1023,47,1,-30,-1114,-9749,3067,1014,1033,810,906, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92545871,16,1.3281647,103.7877102,90,42.75,219.5,-3,-2,16,-24,-8,3,5,0,0,58,-1,-51,1438,1.604,1023,40,2,-34,-1050,-9914,2588,975,934,779,929, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92736045,17,1.3281647,103.7877102,90,42.83,225,-3,-1,20,-39,-12,5,2,1,0,52,-1,-26,1326,1.622,1023,37,1,-21,-1347,-9880,272,797,742,492,675, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92745999,17,1.3281133,103.7876535,89,42.83,225,-1,-1,1,-39,-13,5,4,1,0,51,-1,-23,1316,1.631,1023,34,1,-13,-1197,-9822,-141,725,758,523,618, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
92946264,17,1.3280701,103.7875939,89,42.01,231.6,-1,-2,14,-46,-19,8,6,3,0,12,-23,-5,1293,1.639,1023,10,-12,-8,-1077,-8917,-771,720,694,417,606, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93146780,17,1.3280348,103.7875338,88,39.69,237.3,2,2,42,-51,-23,20,4,4,0,0,-26,-3,1291,1.639,1023,-3,-20,-16,-1736,-6841,-477,816,600,320,685, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93326881,16,1.3280348,103.7875338,88,37.6,242.5,2,4,5,-43,-15,29,-2,0,0,-3,-24,-3,1293,1.631,1023,-5,-20,-4,-2222,-5340,-566,764,653,404,617, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93436784,16,1.3280058,103.7874742,87,37.6,242.5,9,0,14,-34,-10,31,6,0,0,-3,-8,-1,1307,1.639,1023,-12,-5,-5,-2945,-4216,-301,760,600,468,724, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93546884,16,1.3279813,103.7874153,87,35.92,246.4,3,4,-12,-21,-6,29,-2,3,0,85,-3,-22,1313,1.639,1023,50,-6,-8,-3582,-3740,156,739,653,569,640, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93747520,16,1.3279596,103.7873571,86,34.79,249,-11,-5,6,-40,-11,27,-6,-9,0,155,1,-58,1333,1.631,1023,116,6,-34,-1912,-6853,2320,839,806,422,696, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93927956,17,1.3279596,103.7873571,86,33.98,251,-1,-3,13,-57,-30,34,-1,6,0,155,1,-57,1342,1.631,1023,107,4,-36,-2376,-10591,5403,893,797,403,742, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
93947713,17,1.3279426,103.7872994,86,33.98,251,5,-3,23,-57,-30,35,9,-2,0,155,1,-57,1343,1.622,1023,99,4,-39,-1986,-10642,5429,857,756,398,832, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94127798,15,1.3279426,103.7872994,86,32.86,256.4,26,9,15,-21,-22,37,-4,-1,0,145,0,-38,1349,1.631,1023,71,-10,-26,-2775,-10067,6382,807,635,575,876, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94148214,15,1.3279338,103.7872431,85,32.86,256.4,24,6,-17,-14,-20,37,0,-1,0,144,0,-38,1349,1.631,1023,72,-7,-15,-2776,-9865,6221,710,690,666,827, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94428547,15,1.3279339,103.7871903,85,30.56,265.8,-2,1,4,3,-20,48,-9,0,0,123,0,-15,1403,1.613,1023,83,-1,-10,-1870,-9184,8892,929,772,653,979, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94528585,17,1.3279339,103.7871903,85,28.13,274,2,0,17,5,-21,55,8,-4,0,115,1,-12,1406,1.622,1023,72,0,-13,-1708,-8720,8686,912,697,653,1095, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94548505,17,1.3279412,103.7871423,85,28.13,274,2,0,11,5,-21,56,0,0,0,115,1,-12,1407,1.604,1023,72,0,-10,-1347,-8673,8460,928,718,659,1059, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94748718,17,1.3279559,103.7871009,85,25.78,283.5,-6,-2,10,8,-20,64,-5,1,0,91,4,-8,1413,1.604,1023,65,5,-8,-1573,-7989,9776,983,739,627,1064, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
94949116,17,1.327977,103.7870674,85,23.37,295.8,3,3,14,10,-19,69,-2,-3,0,24,0,-3,1431,1.604,1023,12,-3,-7,-2182,-7192,9972,1009,717,682,1151, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95149549,17,1.3280032,103.787042,85,20.96,308.8,4,7,-56,11,-10,58,17,0,0,22,0,-3,1435,1.622,1023,9,-8,18,-2246,-6343,8428,823,824,963,982, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95439752,17,1.3280344,103.7870252,85,19.72,324,-5,1,-22,-10,0,30,4,-3,0,4,-10,-28,1387,1.622,1023,9,-8,-7,-2554,-5011,5763,841,814,748,800, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95550304,17,1.3280693,103.7870158,86,19.75,338.9,-5,0,-48,-17,0,28,-7,-1,0,18,-11,-35,1380,1.622,1023,17,-8,-2,-2932,-4734,7147,802,905,760,679, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95740600,18,1.3280693,103.7870158,86,20.31,350.8,-1,-1,-15,-21,0,24,-4,-1,0,18,-5,-37,1378,1.631,1023,14,-1,-15,342,-4234,5797,860,830,693,745, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95750243,18,1.3281061,103.7870125,86,20.31,350.8,-3,0,-11,-21,0,24,3,0,0,17,-5,-37,1378,1.631,1023,14,-3,-16,-614,-3899,6296,859,803,703,763, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95940549,17,1.3281061,103.7870125,86,20.76,359.1,2,0,23,-21,0,21,-1,2,0,4,-3,-30,1376,1.622,1023,0,-2,-24,-3099,-3881,5605,935,714,637,826, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
95960643,17,1.3281438,103.7870143,87,20.76,359.1,0,0,-4,-21,0,21,0,0,0,3,-3,-29,1375,1.631,1023,3,-2,-14,-3422,-3994,5496,868,786,688,762, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96140827,16,1.3281438,103.7870143,87,21.19,6.7,1,0,-22,-17,1,19,0,0,0,0,-1,-28,1373,1.622,1023,-1,-1,-7,-3072,-3302,4457,803,809,752,725, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96150973,16,1.3281823,103.7870208,87,21.19,6.7,3,1,-9,-16,1,19,3,1,0,0,-1,-28,1373,1.622,1023,-4,-2,-12,-3076,-3321,4442,825,763,735,764, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96341332,17,1.3281823,103.7870208,87,21.94,13.1,4,-1,0,-12,1,16,0,-3,0,-3,0,-28,1373,1.631,1023,-6,1,-15,1057,-2927,3918,820,761,711,796, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96441251,17,1.328221,103.7870315,88,21.94,13.1,0,0,-40,-10,2,14,-3,-1,0,-3,0,-28,1373,1.631,1023,-1,-1,-1,-2998,-2519,4381,750,860,800,678, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96541762,18,1.328221,103.7870315,88,22.7,18.5,0,0,-14,-7,3,12,-2,-1,0,0,0,-28,1373,1.631,1023,0,1,-10,-2955,-1914,4026,793,794,758,743, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96551399,18,1.3282604,103.7870457,88,22.7,18.5,2,0,-18,-7,3,12,4,2,0,2,0,-28,1372,1.631,1023,0,0,-9,-2934,-1904,4180,771,772,795,742, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96751980,18,1.3283004,103.7870624,89,23.46,21.9,-2,0,19,-6,2,9,0,3,0,18,0,-23,1370,1.631,1023,14,0,-19,-3047,-2031,3001,865,709,695,795, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
96952434,18,1.3283404,103.7870812,89,24.21,24.3,-1,0,2,-12,0,10,0,1,0,16,0,-17,1361,1.639,1023,13,-1,-10,-2404,-2781,3481,816,746,692,736, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97152412,18,1.32838,103.7871021,90,24.52,27,2,0,23,-12,0,12,1,0,0,19,0,-3,1357,1.639,1023,9,-1,-10,-2912,-3070,2633,840,673,642,803, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97442759,18,1.3284189,103.7871253,91,24.85,29.8,2,0,29,-12,1,13,1,1,0,6,0,0,1364,1.639,1023,2,1,-10,-3151,-2860,2328,875,670,643,827, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97543171,20,1.3284189,103.7871253,91,25.19,32.6,3,0,-23,-11,1,14,3,-1,0,4,0,-1,1366,1.639,1023,-1,1,7,1296,-2172,3158,747,790,765,729, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97552858,20,1.3284569,103.7871506,91,25.19,32.6,0,0,-31,-10,1,14,-2,2,0,4,0,-1,1366,1.631,1023,2,0,10,1958,-2101,2990,760,813,778,680, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97733519,19,1.3284569,103.7871506,91,25.3,35.5,0,3,-6,-10,0,13,-3,0,0,8,0,-10,1375,1.639,1023,5,-4,-3,49,-2607,2923,833,782,739,750, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97753344,19,1.3284939,103.7871777,92,25.3,35.5,2,1,13,-9,1,13,-3,0,0,10,0,-10,1376,1.631,1023,4,-3,-10,1672,-2457,2942,868,738,698,809, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97943531,20,1.3284939,103.7871777,92,25.43,37.5,1,0,-9,-7,2,11,0,0,0,21,-3,-19,1372,1.639,1023,12,-3,-7,-3637,-2385,3284,798,774,758,751, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
97953451,20,1.32853,103.7872063,93,25.43,37.5,1,1,-13,-7,2,11,0,-2,0,23,-3,-19,1370,1.631,1023,13,-4,-6,-3751,-1755,2939,780,781,762,741, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98153850,20,1.3285653,103.7872363,94,25.64,39.8,-4,0,22,-11,1,11,0,-2,0,38,-1,-19,1366,1.631,1023,29,0,-18,-3770,-3029,2553,867,719,639,805, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98344492,19,1.3285653,103.7872363,94,25.63,41.9,-2,-2,9,-18,-3,15,0,2,0,36,-20,-23,1352,1.631,1023,26,-10,-16,-2447,-4056,3177,842,746,636,759, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98444490,19,1.328599,103.7872679,95,25.63,41.9,-4,-1,-2,-24,-4,17,4,-1,0,33,-17,-23,1330,1.648,1023,25,-10,-12,-2481,-4196,2502,756,723,579,679, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98544439,20,1.328599,103.7872679,95,25.59,44.9,-7,-3,11,-29,-5,20,-1,-1,0,25,-4,-20,1309,1.639,1023,24,1,-15,-3828,-4293,1263,779,682,458,649, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98554698,20,1.3286307,103.7873012,96,25.59,44.9,-6,-5,9,-30,-5,20,4,0,0,24,-4,-19,1307,1.639,1023,22,3,-13,-3732,-4392,1335,756,669,470,656, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98754842,20,1.328659,103.7873358,97,25.34,49,-3,0,2,-36,-9,27,4,0,0,22,-3,-16,1284,1.639,1023,17,-2,-10,-3440,-4177,1106,716,623,426,600, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
98955255,20,1.3286838,103.787371,97,24.33,53.3,-3,-3,16,-42,-13,32,1,2,0,22,-2,-12,1277,1.648,1023,17,2,-12,-1798,-4351,1223,756,598,333,620, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99155672,20,1.3287051,103.7874067,98,23.5,57.5,11,5,-1,-37,-11,35,0,-1,0,22,-3,-5,1330,1.639,1023,2,-7,-2,196,-4044,2069,802,680,535,721, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99445676,20,1.3287229,103.7874431,99,22.64,62.3,2,3,-44,-23,-1,29,-3,2,0,22,-3,-4,1347,1.639,1023,11,-5,13,-2862,-3625,3904,749,799,708,621, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99535969,19,1.3287229,103.7874431,99,22.43,66.4,1,-3,-14,-23,-1,28,0,1,0,22,-3,-7,1347,1.639,1023,12,2,1,-1062,-3621,3750,789,742,635,711, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99555840,19,1.3287379,103.7874808,100,22.43,66.4,1,0,13,-22,-1,28,3,1,0,22,-3,-15,1344,1.648,1023,13,-2,-13,-776,-3589,3769,848,661,578,765, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99756146,19,1.3287504,103.7875198,101,22.73,70.7,-1,-1,20,-22,-1,26,2,2,0,37,-5,-35,1334,1.639,1023,26,-2,-26,-1479,-3466,3247,848,637,536,750, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99946763,20,1.3287504,103.7875198,101,22.8,74.6,1,2,0,-27,-3,25,0,0,0,40,-5,-38,1330,1.639,1023,24,-5,-21,-2255,-3974,2945,793,687,569,689, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
99956423,20,1.32876,103.7875597,102,22.8,74.6,-3,-1,-35,-27,-3,25,-1,-7,0,40,-5,-39,1329,1.639,1023,30,-1,-9,-1806,-4065,3082,706,807,603,614, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
100157146,20,1.3287666,103.7876002,103,22.84,78.5,-2,0,2,-34,-6,25,-4,-1,0,40,-1,-42,1309,1.648,1023,28,-1,-24,-2346,-4789,2950,782,691,465,629, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
100447296,20,1.3287693,103.7876408,105,22.83,83.6,4,-2,-7,-34,-11,27,2,0,0,55,5,-42,1305,1.648,1023,31,6,-20,594,-5476,3065,712,683,490,650, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
100557368,20,1.3287677,103.7876811,106,22.55,89.2,0,0,3,-33,-11,27,-4,2,0,83,1,-48,1305,1.639,1023,53,0,-27,-2124,-5772,3562,767,668,460,640, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
100758075,20,1.3287617,103.7877206,107,22.31,95.3,-1,-3,6,-35,-16,27,-2,-2,0,86,0,-57,1303,1.648,1023,57,4,-33,-2635,-6606,4062,743,693,416,667, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
100957998,20,1.3287506,103.7877587,108,22.17,101.9,-2,-1,3,-36,-20,30,12,0,0,32,0,-54,1293,1.648,1023,22,1,-31,-1209,-6069,4111,694,643,423,678, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101158505,20,1.3287344,103.7877944,109,21.94,110.2,0,3,-8,-31,-17,30,-3,0,0,-3,0,-1,1287,1.648,1023,-2,-3,3,-541,-4953,3821,695,658,437,599, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101448803,20,1.3287139,103.7878275,110,21.73,118.4,4,2,-2,-27,-8,26,1,2,0,-24,0,0,1287,1.648,1023,-20,-3,1,-2115,-3621,2851,690,601,487,612, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101538999,19,1.3287139,103.7878275,110,21.77,125.1,4,1,-3,-24,-5,24,-4,2,0,8,0,-1,1287,1.648,1023,1,-2,1,-1992,-2819,2662,694,611,492,592, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101559034,19,1.3286898,103.7878584,111,21.77,125.1,3,1,-17,-24,-5,23,0,-2,0,11,0,-8,1287,1.648,1023,4,-1,2,-1977,-2754,2681,642,645,522,580, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101759387,19,1.328663,103.7878878,112,22.01,130.5,1,0,0,-24,-4,19,-4,0,0,73,0,-48,1284,1.648,1023,45,1,-26,-2013,-3419,2958,682,619,482,581, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
101959370,19,1.3286339,103.7879159,113,22.29,133.9,0,-6,21,-31,-9,22,1,1,0,116,0,-61,1256,1.648,1023,76,7,-41,-2068,-4522,2922,664,535,338,599, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102159702,19,1.3286026,103.7879414,114,22.62,137.8,0,0,4,-28,-18,30,1,3,0,119,4,-75,1254,1.648,1023,77,3,-43,-1396,-5046,3455,633,547,356,585, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102450528,19,1.3285688,103.7879632,114,22.49,143.6,7,0,-19,2,-8,24,0,-1,0,116,25,-78,1268,1.648,1023,68,17,-36,-695,-4850,4210,524,552,540,619, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102550455,18,1.3285688,103.7879632,114,22.26,150.4,2,3,-2,7,-9,23,-9,6,0,112,25,-75,1273,1.648,1023,70,12,-40,-218,-4791,4779,612,520,524,618, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102560659,18,1.328533,103.7879803,115,22.26,150.4,2,1,-9,8,-9,23,-4,0,0,112,25,-73,1275,1.648,1023,70,15,-37,131,-4682,4853,574,544,537,637, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102760818,18,1.3284959,103.7879921,115,21.88,157.9,-4,4,-4,12,-8,20,-10,-2,0,110,29,-69,1275,1.648,1023,76,15,-36,-50,-4946,5019,599,559,514,619, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
102961210,18,1.328458,103.7879985,115,21.51,165.8,0,-2,-1,11,-7,15,1,-2,0,108,32,-63,1275,1.648,1023,69,22,-34,-270,-4638,5230,547,536,544,664, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
103161227,18,1.3284207,103.7879992,115,21.16,174.1,2,0,4,10,-6,11,4,7,0,66,27,-22,1305,1.639,1023,39,18,-13,-551,-4272,5629,629,557,640,710, ANGLE_MODE, GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE, IDLE,1,1
